"","Column","lat","lng","label_place_of_publication","address","city","country","language","dates_of_reprints","date","time","date.3","cartodb_id","translator_s","title","publisher","number_of_printings_and_or_editions","sales_figures_if_known","link_to_cover","link_to_sound_file_of_title","notes","source__w__worldcat__it__index_translationum","X_column","Column.23"
"444",184,35.5946561119726,51.4701175941765,"Tehran","Tehran","Tehran","Iran","Persian","1996, 2014",1991,"01/01/1991 00:00","",183,"Nastaran Jameʻi","Jane Eyre /جین ایر","Abnus","3",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1991%20Jame%CA%Bbi","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1991%20Jame%CA%BBi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"445",178,35.6712788384148,51.3809348389651,"Tehran","Tehran","Tehran","Iran","Persian","1996, 2014",1991,"01/01/1991 00:00","",177,"Parvin Qa’emi","Jane Eyre /جین ایر","Ketab-e Afarin","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/1991%20Qa%E2%80%99emi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/1991%20Qa'emi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"446",186,35.7375900606365,51.4723920673277,"Tehran","Tehran","Tehran","Iran","Persian","",1997,"01/01/1997 00:00","",185,"Shahla Naqash and Fatemeh Naqash","Jane Eyre / جین ایر","Hezar Aftab","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"447",177,35.6681679288132,51.3106954823393,"Tehran","Tehran","Tehran","Iran","Persian","",1998,"01/01/1998 00:00","",188,"Hojjatollah Soleymani","Jane Eyre /جین ایر","Jaddeh-ye Abrisham","1",NA,"","","","National Library of Iran: http://www.nlai.ir/",NA,""
"448",181,35.6738262414207,51.3362625715002,"Tehran","Tehran","Tehran","Iran","Persian","2008",2004,"01/01/2004 00:00","",180,"Maryam Moayyedi","Jane Eyre /جین ایر","Amir Kabir","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2004%20Moayedi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2004%20Moayedi.m4a?role=personal","Translation of E. M. Attwood's simplified version","National Library of Iran: http://www.nlai.ir/",NA,""
"449",179,35.5946477363558,51.4031037293985,"Tehran","Tehran","Tehran","Iran","Persian","2015",2004,"01/01/2004 00:00","",178,"Zohreh Bakubi","Jane Eyre /جین ایر","Sarvestan","2",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2002%20Bekubi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2002%20Bekubi.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"450",174,36.3755126904872,59.6035990770875,"Mashad","Mashad","Mashad","Iran","Persian","",2006,"01/01/2006 00:00","",174,"Ayat Tabasiyan","Jane Eyre /جین ایر","Nush","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"451",180,35.6803794225419,51.4250700506992,"Tehran","Tehran","Tehran","Iran","Persian","2015",2009,"01/01/2009 00:00","",179,"Nushin Ebrahimi","Jane Eyre /جین ایر","Ofoq","2",NA,"","","Translation of a 're-telling' for children by Anna Claybourne (2003)","National Library of Iran: http://www.nlai.ir/",NA,""
"452",188,35.6848176507486,51.4426570214942,"Tehran","Tehran","Tehran","Iran","Persian","",2010,"01/01/2010 00:00","",187,"Reza Reza’i","Jane Eyre /جین ایر","Nashr-e Ney","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2010%20Reza'i.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2010%20Reza'i.m4a?role=personal","Complete ","National Library of Iran: http://www.nlai.ir/",NA,""
"453",190,35.7814463331105,51.3279519359261,"Tehran","Tehran","Tehran","Iran","Persian","",2011,"01/01/2011 00:00","",190,"Maryam Rasuli","Jane Eyre /جین ایر","Ordibehesht","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2011%20Rasuli.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2011%20Rasuli.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"454",187,35.5895629679059,51.3860706234496,"Tehran","Tehran","Tehran","Iran","Persian","",2011,"01/01/2011 00:00","",186,"Shoʻleh Moradi","Jane Eyre /جین ایر","Marefat, Zaban-amuz","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"455",199,35.7280132215211,51.4306495211232,"Tehran","Tehran","Tehran","Iran","Persian","",2012,"01/01/2012 00:00","",199,"Maryam Dastum","Jane Eyre /جین ایر","Zaban-e mehr","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2012%20Dastum.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2012%20Dastum.m4a?role=personal","Translated from the text of the abridged Oxford Bookworms Series for English language learners","National Library of Iran: http://www.nlai.ir/",NA,""
"456",189,35.7624098156785,51.3966678763885,"Tehran","Tehran","Tehran","Iran","Persian","",2013,"01/01/2013 00:00","",189,"Hanieh Chupani","Jane Eyre /جین ایر","Fararuy","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Chupani.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Chupani.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"457",191,35.5973014142571,51.4192938944004,"Tehran","Tehran","Tehran","Iran","Persian","",2013,"01/01/2013 00:00","",191,"Marzieh Khosravi","Jane Eyre /جین ایر","Ruzgar","1",NA,"https://www.dropbox.com/home/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Khosravi","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Khosravi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"458",192,35.7383119214533,51.4476119947765,"Tehran","Tehran","Tehran","Iran","Persian","",2013,"01/01/2013 00:00","",192,"Mirinda Moqimi","Jane Eyre /جین ایر","Qasidak Saba & Hegmatan","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2013%20Moqimi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2013%20Moqimi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"459",196,35.7765449668953,51.3312310358189,"Tehran","Tehran","Tehran","Iran","Persian","",2014,"01/01/2014 00:00","",196,"Armin Hedayati","Jane Eyre /جین ایر","Bongah-e tarjomeh va nashr-e ketab-e parseh","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2014%20Hedayati.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2014%20Hedayati.m4a?role=personal","Abridged illustrated version","National Library of Iran: http://www.nlai.ir/",NA,""
"460",194,35.6519984435031,51.370677459953,"Tehran","Tehran","Tehran","Iran","Persian","",2014,"01/01/2014 00:00","",194,"ʻAtefeh Moradmand","Jane Eyre /جین ایر","Atefeh Moradmand","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2014%20Moradmand.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2014%20Moradmand.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"461",195,35.7656551101917,51.306415361879,"Tehran","Tehran","Tehran","Iran","Persian","",2015,"01/01/2015 00:00","",195,"Leyla Jahani","Jane Eyre /جین ایر","Mahya","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2015%20Jahani.png?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2015%20Jahani.m4a?role=personal","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"462",175,34.731927212853,50.9011420844417,"Qom","Qom","Qom","Iran","Persian","",2015,"01/01/2015 00:00","",175,"Majid Qolami Shahedi","Jane Eyre /جین ایر","Navid Zohur","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2015%20Qolami%20Shahedi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2015%20Qolami%20Shahedi.m4a?role=personal","","National Library of Iran: http://www.nlai.ir/",NA,""
"463",176,38.1315034523707,46.3035965722083,"Tabriz","Tabriz","Tabriz","Iran","Persian","",2016,"01/01/2016 00:00","",176,"Batul Jaʻfarzadeh","Jane Eyre /جین ایر","Yaran & Azarbaijan","1",NA,"","","Abridged","National Library of Iran: http://www.nlai.ir/",NA,""
"464",198,35.7089174636846,51.4127914633281,"Tehran","Tehran","Tehran","Iran","Persian","",2016,"01/01/2016 00:00","",198,"Mahta Labafi","Jane Eyre /جین ایر","Shahr-i qesseh","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2016%20Labafi.jpg?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2016%20Labafi.m4a?role=personal","Translation of an adaptation for children by Maggie Pearson (2011)","National Library of Iran: http://www.nlai.ir/",NA,""
"465",197,35.716226093678,51.3599929075367,"Tehran","Tehran","Tehran","Iran","Persian","",2016,"01/01/2016 00:00","",197,"Sepideh Habibi","Jane Eyre /جین ایر","Mo'aseseh-ye negaresh-e elektronik-e ketab","1",NA,"https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/3%20Cover%20images/Persian/2016%20Habibi.JPEG?role=personal","https://www.dropbox.com/preview/Prismatic%20jane%20Eyre/3%20HOMEWORK%202018-19/4%20Sound%20files%20of%20title%20and%20author/Persian/2016%20Habibi.m4a?role=personal","Abridged illustrated version","National Library of Iran: http://www.nlai.ir/",NA,""
"466",200,35.6431665529703,51.2946511268295,"Tehran","Tehran","Tehran","Iran","Persian","",2017,"01/01/2017 00:00","",200,"Morvarid Qasempur","Jane Eyre /جین ایر","Matn-e digar/Badban","1",NA,"","","","National Library of Iran: http://www.nlai.ir/",NA,""
"467",NA,52.27814359993,20.9883492485609,"Warsaw","Warsaw","Warsaw","Poland","Polish","",1865,"01/01/1865 00:00","",NA,"Maria Faleńska","Joanna Eyre. Powieść / Jane Eyre. Novel","Tygodnik Mód (weekly – published in instalments)","1",NA,"","","Source: Jay Dillon Rare Books + Manuscripts","",NA,""
"468",326,51.4172262101994,19.6479912459611,"Piotrków Trybunalski","Piotrków Trybunalski","Piotrków Trybunalski","Poland","Polish","2006",1880,"01/01/1880 00:00","",326,"Emilia Dobrzańska ","Janina. Powieść z angielskiego / Jane. English Novel ","Tydzień (weekly)","2",NA,"https://goo.gl/voLU61 https://goo.gl/YTj7dK","https://goo.gl/wA8o5o","Abridged; published in instalments 1880-81. Source: Jagiellonian University card catalogue, with thanks to Dagmara Hadyna","Jagiellonian University card catalogue [with the help of: Dagmara Hadyna]",NA,""
"469",324,50.1551118768441,19.4435669206342,"Chrzanów","Chrzanów","Chrzanów","Poland","Polish","1922",1921,"01/01/1921 00:00","",324,"Zofia Sawicka","Sierota z Lowood. Powieść z angielskiego z kolorowanemi obrazkami / The Orphan of Lowood. An English Novel with colour pictures ","Ksiegarnia i Drukarnia Związkowa w Chrzanowie","2",NA,"https://goo.gl/GHhnnv","https://goo.gl/pfM6pS","Abridged; version for children with illustrations. Source: Wojewódzka Biblioteka w Łodzi imienia Józefa Piłduskiego [Jozef Pilsudski Regional and Municipal Public Library in Lodz]. Date is approximate. Jay Dillon advises that there seem to have been two related editions at the same time: Lviv: Kultura i Sztuka (Herman Stachel), no date, no copy known, and Berlin: Drukarnia Nakładowa Chrzanów (Chrzanów), for Eugen Bartels, no date, ‘Copyright 1921 by E. Bartels’, two copies at Łódź, as well as ‘a similar version in German, Berlin: Bartels, no date, which was probably the source of the Polish translation’","Wojewódzka Biblioteka w Łodzi imienia Józefa Piłduskiego [Jozef Pilsudski Regional and Municipal Public Library in Lodz]",NA,""
"470",327,52.4665574894165,17.0040068109486,"Poznań","Poznań","Poznań","Poland","Polish","1959, 1971, 1974, 1976, 1991, 1993, 1996, 1997, 1998, 2008, 2009",1930,"01/01/1930 00:00","",327,"Teresa Świderska","Dziwne losy Jane Eyre / The Strange Fate of Jane Eyre ","Księgarnia św. Wojciecha","12",NA,"https://goo.gl/om49Fmhttps://goo.gl/J953dXhttps://goo.gl/JoN2Cvhttps://goo.gl/wkCmpL","https://goo.gl/2Ndt3Qhttps://goo.gl/nXid9D","Canonical version, much reprinted","Biblioteka Narodowa [The National Library of Poland]",NA,""
"471",325,50.1092698327349,20.0264131114838,"Kraków","Kraków","Kraków","Poland","Polish","2009",2007,"01/01/2007 00:00","",325,"Gabriela Jaworska","Jane Eyre","Zielona Sowa","2",NA,"https://goo.gl/7EZkfF","","","Biblioteka Narodowa [The National Library of Poland]",NA,""
"472",NA,38.7851017247203,-9.17669497507981,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","",1877,"01/01/1877 00:00","",NA,"Unknown","Joanna Eyre","Zoophilo ","1",NA,"","","Serialised between 1877 and 1882 in Zoophilo, a periodical. Incomplete. Authorship has been attributed to Francisca Wood (1802-1900) (see Claudia Pazos Alonso, Francisca Wood and Nineteenth-Century Periodical Culture: Pressing for Change (Oxford: Legenda, 2020), and Ana Teresa Marques dos Santos, 'Quem traduziu a primeira Jane Eyre portuguesa?', forthcoming","",NA,""
"473",NA,-22.4436192321984,-43.1171729244837,"Petrópolis","Petrópolis","Petrópolis","Brazil ","Portuguese","1926, 1953",1916,"01/01/1916 00:00","",NA,"Unknown","Joanna Eyre","Vozes de Petrópolis","3",NA,"","","Date is approximate","",NA,""
"474",339,38.701380110231,-9.12185372331537,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","1951, 1964, 1971, 2003, 2011",1941,"01/01/1941 00:00","",338,"Mécia (pseud.) / João Gaspar Simões","A Paixão de Jane Eyre / The Passion of Jane Eyre","Editorial Inquérito","6",NA,"","","Abridged version. Successive editions do not mention dates, only the number of the edition. 1983 and 2004 editions are with Difel, with the title Jane Eyre; 2003 with Europa-América; 2011 with Relógio d'Agua. Later republished in Beja (2003)","",NA,""
"475",NA,-22.967530886292,-43.1942126370694,"Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Brazil ","Portuguese","1943, 1944, 1946, 1954, 1956, 1958, 1960, 1964, 1965, c.1970, 2018",1942,"01/01/1942 00:00","",NA,"Sodré Viana","Jane Eyre","Irmãos Pongetti","10",NA,"","","The c. 1970 edition is with Ediouro; 2018 edition is with Editora Nova Fronteira","",NA,""
"476",NA,-23.5287177661208,-46.6084821359549,"São Paulo","São Paulo","São Paulo","Brazil ","Portuguese","",1945,"01/01/1945 00:00","",NA,"Virgínia Silva Lefreve (sic)","Jane Eyre (A Mulher Sublime) / Jane Eyre (The Sublime Woman)","Edições e Publicações Brasil S.A.","1",NA,"","","","",NA,""
"477",331,38.7212625669099,-9.07422643563136,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","1955, 1957, 1965, 1976",1951,"01/01/1951 00:00","",334,"Leyguarda Ferreira","O Grande Amor de Jane Eyre / The Great Love of Jane Eyre ","Romano Torres","5",NA,"","","Slightly abridged version","",NA,""
"478",NA,-22.9741716050762,-43.2147296509433,"Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Brazil ","Portuguese","1956",1953,"01/01/1953 00:00","",NA,"Unknown","Jane Eyre","Ebal","2",NA,"","","Graphic novel; published in two different periodicals: Maravilhosa (June 1953, no. 69) and Pequenina (June 1956, no. 27)","",NA,""
"479",341,41.1829174362724,-8.52885842197405,"Porto","Porto","Porto","Portugal","Portuguese","1977, 2012",1958,"01/01/1958 00:00","",341,"Maria Fernanda Cidrais","Jane Eyre","Civilização","3",NA,"","","","",NA,""
"480",NA,-22.9508170651957,-43.2070687447868,"Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Brazil ","Portuguese","",1970,"01/01/1970 00:00","",NA,"Unknown","Jane Eyre","Editora Vecchi","1",NA,"","","","",NA,""
"481",NA,-22.9751451669946,-43.2554875119783,"Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Brazil ","Portuguese","198?, 1996",1971,"01/01/1971 00:00","",NA,"Miécio Táti","Jane Eyre","Ediouro","3",NA,"","","Juvenile Edition","",NA,""
"482",NA,38.715860985291,-9.13908958014458,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","1988",1974,"01/01/1974 00:00","",NA,"Maria das Mercês de Mendonça Soares","Jane Eyre","Verbo","1",NA,"","","","",NA,""
"483",NA,38.6775792852759,-9.12444893390297,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","",1974,"01/01/1974 00:00","",NA,"Unknown","Jane Eyre","Emissora Nacional Portuguesa","0",NA,"","","Radio version; never published","",NA,""
"484",342,41.0912597399806,-8.70920552615838,"Porto","Porto","Porto","Portugal","Portuguese","",1975,"01/01/1975 00:00","",340,"João Cabral do Nascimento","Jane Eyre","Inova","1",NA,"","","","",NA,""
"485",332,38.8389005481049,-9.11496739600211,"Lisbon","Lisbon","Lisbon","Portugal","Portuguese","1987, 2007",1978,"01/01/1978 00:00","",330,"Maria Auta Monteiro Costa","A Paixão de Jane Eyre / The Passion of Jane Eyre","Círculo de Leitores","3",NA,"","","","",NA,""
"486",NA,-22.8664217495579,-43.2906023954235,"Rio de Janeiro","Rio de Janeiro","Rio de Janeiro","Brazil ","Portuguese","",1983,"01/01/1983 00:00","",NA,"Marcos Santarrita","Jane Eyre","Francisco Alves","1",NA,"","","","",NA,""
"487",NA,41.1824042153215,-8.55170421730557,"Porto","Porto","Porto","Portugal","Portuguese","",1988,"01/01/1988 00:00","",NA,"Isabel Patrícia and Martins da Rocha","Jane Eyre","Edinter","1",NA,"","","Juvenile edition, with illustrations. Abridged (61 pages)","",NA,""
"488",452,40.5188049855729,-3.73322960008953,"Madrid","Madrid","Madrid","Spain","Portuguese","1997, 2002",1994,"01/01/1994 00:00","",416,"Translation Agency P.A.R.","Jane Eyre","Ediclube, S.A.P.E.","3",NA,"","","","",NA,""
"489",NA,-23.5674239518827,-46.5851999719456,"São Paulo","São Paulo","São Paulo","Brazil ","Portuguese","",1996,"01/01/1996 00:00","",NA,"Lenita Maria Remoli Esteves and Almiro Piseta","Jane Eyre","Paz & Terra","1",NA,"","","","",NA,""
"490",330,37.9365143814562,-7.85717498792014,"Beja","Beja","Beja","Portugal","Portuguese","",2003,"01/01/2003 00:00","",342,"Mécia (pseud.) / João Gaspar Simões","A Paixão de Jane Eyre / The Passion of Jane Eyre ","Europa-América","3",NA,"","","First Beja edition of the translation originally published in Lisbon in 1941","",NA,""
